publisher_id,video_id,video_duration,video_date
524,28630,2995,2015-07-03 11:36:49
524,39051,2725,2015-07-06 07:50:12
524,59997,2564,2014-02-14 08:31:18
524,56315,2228,2014-12-09 22:24:38
524,83172,1741,2015-08-18 05:19:51
524,95402,409,2014-04-30 14:58:33
524,6283,205,2015-05-07 12:43:12
524,28115,829,2014-04-28 17:56:18
524,11710,1869,2014-01-04 06:41:03
524,32,1316,2014-03-09 16:42:47
524,61934,1484,2015-09-20 06:27:49
524,16592,3241,2015-09-02 05:13:57
524,38763,1229,2015-10-04 08:06:51
524,83690,1994,2015-10-17 23:04:27
524,66501,2927,2014-11-13 14:10:37
524,67013,531,2015-02-23 05:18:16
524,13593,1102,2014-08-27 16:03:28
524,52293,119,2014-07-28 17:18:03
524,48638,131,2014-07-13 06:41:52
524,42557,2848,2014-09-11 14:22:09
524,17767,1835,2014-04-21 13:37:11
524,29069,1022,2015-01-01 00:15:06
524,34054,1178,2015-08-02 03:21:28
524,41381,3519,2014-07-02 21:57:09
524,98863,2953,2015-08-29 07:04:03
524,77662,550,2015-11-08 13:44:53
524,61903,236,2015-09-06 16:50:48
524,60438,3416,2014-10-02 11:35:02
525,85111,2498,2014-11-28 08:21:35
525,87564,1554,2015-08-21 17:26:18
525,6783,1732,2015-01-28 18:17:56
525,30575,1008,2014-05-28 22:49:30
525,48990,1582,2014-10-10 01:52:27
525,54938,1426,2015-05-29 13:14:32
525,87489,1090,2014-06-13 06:22:24
525,16213,245,2015-01-26 16:41:54
525,14757,1207,2014-01-16 02:36:10
525,94931,1260,2015-03-19 01:47:37
525,63696,21,2015-07-10 04:12:09
525,74530,2615,2014-03-02 06:53:03
525,71209,2684,2014-11-28 14:20:26
525,26284,2443,2015-03-31 11:03:21
525,155,2072,2014-05-20 14:20:49
525,91842,3503,2014-03-16 19:06:03
525,13686,2821,2015-07-23 15:44:48
525,68913,2403,2015-07-26 03:51:11
525,68362,638,2015-03-03 19:33:08
525,64964,3462,2014-12-13 21:24:41
525,48285,1480,2014-09-20 17:07:14
525,50611,770,2015-10-20 06:01:51
525,43107,2590,2014-06-15 14:09:23
525,82799,3239,2015-08-02 20:12:38
525,42105,1282,2014-06-27 15:43:11
525,99492,402,2014-04-01 05:03:37
525,36721,3015,2014-04-10 02:19:14
525,52953,1966,2014-02-26 19:53:03
525,46902,2009,2014-09-20 21:10:23
525,76126,1323,2014-06-15 17:40:19
525,75335,358,2015-10-25 00:23:03
525,39659,3164,2015-06-07 08:53:38
525,29783,3013,2014-03-28 03:56:13
525,74151,3358,2015-03-05 20:19:12
525,13517,1480,2014-06-20 13:11:16
525,14288,2305,2015-01-26 11:38:59
525,33076,71,2014-01-10 06:56:54
525,80366,1873,2014-04-03 12:42:37
525,72949,1228,2015-04-18 15:58:46
525,43641,153,2014-12-03 01:14:45
526,9842,365,2015-12-01 21:15:31
526,21233,177,2014-10-15 05:08:54
526,91846,3370,2014-10-17 15:07:04
526,67649,919,2015-09-12 20:14:07
526,40529,2116,2015-12-24 05:30:32
526,49885,3233,2015-02-16 10:37:08
526,19351,138,2015-02-25 12:55:22
526,12225,114,2014-02-16 14:23:17
526,53215,2728,2014-02-25 21:20:39
526,72724,78,2015-09-28 20:31:55
526,59227,464,2014-09-03 14:03:46
526,55661,3132,2014-03-23 17:21:46
526,4347,3089,2014-09-03 06:33:19
526,36905,2704,2014-08-14 12:00:02
526,59584,1405,2015-11-24 23:32:32
526,55175,300,2014-02-08 12:18:46
526,97600,689,2015-03-23 19:24:58
526,39739,988,2015-11-20 17:15:05
526,40804,3429,2014-04-17 23:47:26
526,46558,767,2014-12-29 08:55:31
526,59953,2289,2014-01-30 06:45:15
526,17171,28,2015-11-10 15:13:13
526,68826,628,2014-11-27 13:39:59
526,12191,430,2014-10-20 17:06:56
526,18041,931,2015-09-29 14:55:12
526,69210,3275,2015-08-09 16:49:09
526,15478,2966,2014-10-05 19:18:38
526,11943,3032,2015-04-04 04:46:14
526,3842,1751,2015-10-09 04:02:08
526,52492,2056,2015-03-29 06:47:08
526,17806,2090,2015-08-03 23:10:39
526,44059,2390,2015-09-16 11:24:25
526,10964,243,2015-05-23 22:54:32
526,85084,1267,2014-09-19 20:15:02
526,73162,2582,2014-10-04 06:12:45
526,43408,3032,2015-12-09 03:26:03
526,37888,2191,2014-06-27 09:09:50
527,91642,1092,2015-10-30 22:56:18
527,8417,1985,2015-04-24 12:02:28
527,59131,302,2015-09-06 02:02:37
528,99299,2767,2015-09-11 20:35:20
528,91362,935,2014-05-22 13:02:41
528,49664,1411,2015-04-29 17:14:05
528,82417,3365,2015-07-13 13:01:19
528,99002,1352,2014-09-07 07:51:00
528,11609,925,2015-07-21 13:30:43
528,85388,1694,2014-07-16 09:03:14
528,95870,3288,2015-03-07 18:53:31
528,33989,2052,2014-04-23 04:08:01
528,67074,2150,2014-09-11 12:34:38
528,39419,3143,2015-04-27 14:44:39
528,91462,2799,2015-11-12 23:13:13
528,46088,689,2014-03-16 06:47:19
528,48823,859,2014-09-20 17:49:26
528,64896,2093,2015-04-17 11:18:19
528,85851,3174,2015-07-09 10:42:26
528,76527,2715,2015-10-02 18:32:09
528,26279,1688,2015-01-28 14:05:46
528,76872,3339,2014-01-10 02:28:25
528,18963,172,2014-12-02 22:24:54
528,92533,2278,2014-03-03 15:20:56
528,45844,3342,2014-11-05 11:44:56
528,72037,582,2014-04-17 22:14:38
528,21414,887,2015-10-25 11:58:15
528,57784,588,2014-05-24 07:21:17
528,37477,1009,2014-07-09 19:05:24
528,19275,2952,2015-11-03 02:22:11
528,17701,3566,2015-05-14 00:43:15
528,55331,2093,2015-08-08 03:05:45
528,56828,1462,2015-05-18 19:25:02
528,20241,922,2015-02-06 01:23:06
528,57641,2839,2015-07-19 17:48:49
528,9737,3438,2015-12-09 14:09:19
529,54201,988,2015-12-10 00:01:48
529,76667,425,2015-08-15 03:47:44
529,19479,3459,2014-06-24 07:06:02
529,56049,248,2015-11-30 22:23:17
529,93200,3560,2015-09-15 09:03:22
529,47294,1203,2014-08-10 12:09:21
529,40053,2849,2014-07-01 14:47:49
529,42303,2294,2014-01-22 02:15:23
529,87679,3251,2015-11-13 08:42:39
529,31669,799,2014-03-09 03:03:31
529,30495,412,2014-07-07 08:14:25
529,64309,563,2014-12-12 14:22:44
529,50680,3346,2014-02-16 02:25:16
529,73870,2949,2014-11-05 11:45:54
529,18319,832,2015-09-13 07:45:27
529,99962,1025,2015-07-17 09:44:08
529,29450,2840,2014-04-06 06:47:36
529,55556,2148,2014-03-20 10:36:03
529,16174,3423,2015-07-04 13:07:34
529,62016,810,2014-02-19 21:28:25
529,44529,1136,2015-09-23 20:42:25
529,95795,2005,2014-04-05 05:25:28
529,2241,2271,2015-05-25 07:40:08
529,97402,1097,2015-03-21 06:36:29
529,22738,2653,2015-04-23 12:41:00
529,29312,2724,2015-01-14 04:22:20
529,22099,2566,2014-04-09 00:05:56
529,45078,2292,2015-12-20 17:15:11
529,67478,1637,2015-09-23 06:57:16
529,19120,821,2015-06-01 04:57:26
529,61163,2432,2015-02-27 19:25:09
529,41553,3057,2015-02-16 19:18:06
529,69313,194,2014-03-12 16:51:27
529,51203,3459,2014-04-09 14:00:26
529,13476,265,2014-11-26 06:41:54
529,86446,803,2014-08-07 00:26:43
529,79755,433,2015-04-21 18:10:34
529,97756,3296,2015-12-15 11:05:21
529,63356,3529,2014-05-18 16:06:46
530,49559,2103,2014-10-01 11:02:42
530,95952,3472,2014-02-26 05:03:48
530,73097,1323,2015-11-03 20:17:30
530,71233,2590,2015-09-15 01:47:34
530,57690,2856,2014-10-30 10:38:00
530,60124,1926,2015-05-28 08:05:09
530,74022,1103,2014-12-15 10:57:19
530,64752,167,2015-03-08 02:43:43
530,34760,126,2014-12-04 10:29:03
530,14600,1471,2015-01-04 21:59:37
530,67155,702,2015-10-05 21:46:20
530,45107,926,2014-07-09 01:49:48
530,96996,2585,2015-03-20 12:03:14
530,75151,481,2014-01-06 22:24:38
530,52686,3117,2014-07-01 11:53:30
530,61167,2377,2015-03-02 00:52:14
530,36322,2668,2015-06-12 10:50:06
530,76154,552,2015-09-19 11:26:01
530,49782,908,2014-01-16 16:11:58
530,12806,3568,2014-02-13 22:08:58
530,7612,3233,2014-10-07 20:55:08
530,93184,2587,2014-10-29 12:16:18
530,12730,2970,2015-09-14 02:12:46
530,8581,1666,2014-03-26 06:11:40
530,53275,2838,2015-01-28 08:22:32
530,16078,1027,2015-04-24 21:41:33
530,95981,737,2014-04-19 01:28:05
530,85073,1151,2014-06-14 13:07:30
530,68285,859,2015-05-12 04:41:35
530,7527,3002,2015-11-06 16:54:53
530,54967,2137,2014-10-01 00:21:30
530,66096,1857,2015-08-31 21:28:00
530,26051,303,2014-04-19 05:39:30
530,23247,3441,2014-02-07 22:44:31
530,93479,1551,2015-02-22 12:09:59
530,13002,3003,2014-01-30 11:51:02
530,43168,1488,2015-04-19 15:49:48
530,73712,2373,2015-05-15 05:55:03
530,44108,1163,2015-01-20 05:16:58
530,37277,1491,2014-01-21 12:38:29
530,38940,1374,2015-12-13 17:06:53
530,62161,1737,2015-03-09 08:58:04
530,69742,2692,2015-04-26 06:39:16
530,39004,1969,2015-04-11 19:24:42
530,556,1302,2014-09-06 15:23:27
530,64483,3429,2015-02-17 21:17:04
531,38070,2951,2015-10-04 04:53:59
531,86324,2085,2015-08-01 06:21:53
531,17940,3364,2015-05-12 02:51:00
531,90531,1260,2014-10-27 09:02:33
531,63930,952,2014-05-19 07:49:15
531,86695,1525,2014-11-26 15:53:38
531,31816,1587,2015-12-20 10:41:14
531,15122,1211,2014-04-30 14:15:34
531,55960,1642,2015-07-21 10:22:52
531,15462,3372,2014-01-18 04:02:57
531,68638,1548,2015-04-21 23:17:20
531,65360,1590,2014-12-04 22:20:59
531,41949,256,2015-09-09 02:14:19
531,79057,3276,2014-09-17 04:04:04
531,69363,71,2014-07-28 22:22:05
531,93938,1656,2015-11-09 00:43:20
531,83222,2333,2015-10-28 12:55:10
531,92861,108,2015-01-22 17:59:35
531,11463,1658,2015-12-12 00:30:08
531,58377,2914,2014-05-17 06:16:23
531,3300,1054,2015-06-28 19:23:42
531,50947,1322,2015-05-24 07:15:04
531,9014,3503,2014-09-05 08:14:57
531,79669,798,2014-08-06 04:15:46
531,36647,121,2014-05-09 11:01:23
531,39756,474,2015-01-11 10:49:36
531,57638,3537,2015-11-11 05:35:06
531,73689,1298,2014-07-09 11:25:11
531,46071,438,2014-12-25 20:05:25
531,51092,1115,2015-07-26 13:18:13
531,38473,1129,2014-10-15 23:36:42
531,505,2042,2015-06-14 14:41:20
532,60559,823,2014-07-01 08:33:07
532,86432,3250,2015-02-22 05:44:13
532,66655,933,2014-12-30 12:47:12
532,92187,1319,2015-10-25 18:22:20
532,74678,3256,2015-08-17 16:37:48
532,41927,1769,2014-09-14 04:30:14
532,25013,1824,2014-01-03 07:56:49
532,53432,3283,2015-01-29 10:49:36
532,57282,2534,2014-09-01 08:39:03
532,12099,3198,2015-02-21 01:05:25
532,43705,3515,2015-10-10 08:06:00
532,26709,1933,2015-04-19 07:28:48
532,23830,1262,2014-03-24 20:04:22
532,34044,2466,2014-05-16 14:30:52
532,43376,1064,2015-03-23 16:13:30
532,28072,2248,2015-08-22 04:18:56
532,91781,1794,2014-06-23 03:33:16
532,89182,2623,2014-08-01 19:32:58
532,91596,1724,2014-02-06 00:45:40
532,11259,1796,2014-02-18 15:19:31
532,23536,987,2015-02-02 07:52:09
532,25779,1638,2015-09-10 00:37:36
532,85502,720,2015-06-29 21:47:32
532,71872,2648,2014-05-30 05:22:15
532,11995,2901,2015-03-23 08:46:09
532,92395,879,2015-03-28 00:23:29
532,42854,40,2014-05-30 08:04:49
532,52275,3040,2015-05-02 09:13:31
532,90839,3049,2014-06-08 18:36:26
532,82308,2264,2015-02-24 15:48:04
532,32502,67,2014-02-28 21:14:28
532,9095,3046,2015-03-14 22:37:38
532,73200,353,2015-01-11 02:59:36
532,41392,2436,2014-12-05 08:24:10
532,14477,480,2015-07-04 21:42:08
532,24277,870,2014-08-24 02:55:02
532,78753,1131,2015-08-17 12:54:48
532,23613,2462,2015-01-02 01:48:55
532,71386,955,2015-01-22 04:29:26
532,98615,1057,2014-11-29 04:10:43
532,57458,2222,2015-12-30 10:35:39
532,32360,1742,2015-02-11 02:55:59
532,91065,569,2015-06-10 13:51:09
532,65376,1566,2014-04-24 06:15:00
532,10651,1562,2014-09-30 00:17:16
532,60854,3582,2014-05-12 12:57:03
532,67575,1652,2014-07-20 01:24:50
533,15934,3209,2014-12-08 09:07:02
533,49873,68,2014-01-09 10:34:02
533,16298,2022,2015-08-09 02:05:22
533,93008,653,2014-02-25 06:18:44
533,18574,2103,2014-12-02 22:52:30
533,65699,2475,2014-07-04 20:59:36
533,81163,458,2015-12-28 13:08:27
533,73251,364,2015-11-01 21:50:22
533,81011,2309,2014-01-28 18:40:08
533,85896,3433,2014-08-26 02:22:47
533,33811,2214,2014-06-15 23:30:34
533,91431,2953,2015-08-13 03:53:16
533,62537,2548,2014-06-14 16:00:32
533,22806,1771,2014-11-01 11:26:00
533,13019,1730,2014-06-11 19:22:14
533,28945,2227,2015-10-24 01:24:54
533,71161,1814,2015-02-21 05:19:32
533,64943,143,2014-06-16 18:24:51
533,74966,3129,2015-11-22 21:05:42
533,79125,1106,2015-07-21 13:50:43
533,45362,1924,2014-01-11 21:19:18
533,21468,2553,2014-10-14 14:50:09
533,7303,906,2014-10-27 01:39:09
534,70059,1134,2014-04-20 23:29:53
534,62383,809,2014-09-02 00:59:21
534,94942,1209,2014-04-28 19:40:59
534,68033,3207,2015-10-19 08:30:56
534,40247,3060,2015-07-16 02:16:15
534,22349,2606,2014-10-05 06:59:43
534,62978,2090,2015-10-06 14:33:16
534,1729,340,2014-07-11 07:33:24
534,72297,392,2014-08-23 11:15:05
534,5735,70,2014-01-13 16:12:46
534,91653,84,2014-11-03 04:46:48
534,9086,1065,2014-11-16 01:48:18
534,91072,994,2014-08-26 09:50:31
534,23959,1927,2015-08-08 14:40:12
534,20359,2198,2014-06-19 00:22:07
534,69490,1478,2014-08-27 02:43:43
534,63476,1256,2015-04-19 18:21:22
534,74808,988,2015-06-30 18:55:00
534,79280,2202,2015-02-03 04:04:17
534,35942,1511,2015-11-05 20:22:21
534,12397,330,2014-11-05 10:43:17
534,84478,90,2015-05-02 19:51:17
534,89198,1779,2015-10-27 02:29:50
534,17628,821,2014-09-08 20:46:49
534,67229,3584,2015-06-16 01:46:01
534,90273,711,2014-05-15 00:17:06
534,25733,1480,2015-07-23 07:47:04
534,24550,900,2014-06-16 13:07:02
534,24162,860,2015-07-12 15:56:04
534,11145,3315,2015-09-27 12:57:20
534,54504,1353,2014-09-25 19:03:48
534,10510,2542,2015-10-07 15:18:56
534,44117,1062,2015-09-02 19:25:48
534,79966,3114,2014-02-21 20:11:17
534,62748,1225,2014-10-11 12:24:39
534,78646,646,2014-10-08 01:57:50
534,47176,3064,2014-02-04 00:28:10
534,16854,1846,2015-03-18 13:46:32
534,87906,2150,2014-11-15 13:29:15
534,33161,3048,2014-11-15 20:31:00
534,91184,2006,2014-01-10 05:43:52
535,99191,370,2014-08-26 10:49:30
536,8536,1157,2015-07-21 06:41:37
536,8031,12,2014-12-09 11:18:06
536,37694,3066,2014-10-22 11:40:26
536,62610,1237,2015-01-11 00:52:29
536,71735,2599,2014-04-12 12:35:13
536,37541,910,2014-04-01 08:31:56
536,3864,2195,2014-06-29 21:47:18
536,85032,570,2015-12-04 17:08:12
536,44618,1135,2015-05-24 08:04:07
536,4639,3017,2014-09-22 05:42:28
536,14122,345,2014-09-12 09:23:25
536,25595,2120,2014-09-23 03:19:29
536,79878,2967,2015-03-05 19:50:36
536,14150,862,2015-09-07 03:53:39
537,41783,2975,2014-04-28 12:14:35
537,83792,2597,2014-03-25 04:43:07
537,29308,2584,2015-04-30 23:07:48
537,30551,1412,2014-04-01 04:36:52
537,96533,821,2014-05-16 14:49:29
537,33961,3517,2014-05-20 12:58:08
537,42984,2126,2015-11-07 14:49:49
537,64352,422,2015-06-12 13:50:48
537,83816,638,2015-05-14 02:31:15
537,7441,2593,2015-04-08 05:10:51
537,4525,2077,2014-01-28 17:24:24
537,70178,1301,2014-05-29 16:07:27
537,87783,3196,2014-11-11 08:05:26
537,63427,1922,2015-07-02 07:28:05
537,42573,31,2015-05-12 02:09:19
537,38894,2027,2015-02-08 11:56:44
537,62426,821,2015-11-18 09:22:41
537,37152,2069,2015-11-29 01:26:09
537,62325,1617,2014-06-19 16:57:19
537,59752,934,2014-11-18 05:09:36
537,99135,215,2015-10-19 02:21:02
537,99820,2313,2014-09-25 10:13:50
537,45863,2021,2014-08-22 08:37:55
537,80356,861,2015-10-12 20:11:35
537,9945,1857,2014-05-08 02:25:34
537,83421,1248,2014-08-23 10:53:31
537,53302,931,2014-09-02 23:16:47
537,69844,1419,2015-11-06 18:09:23
537,60387,538,2014-06-12 16:49:24
537,80456,776,2014-09-13 06:14:08
537,49332,2391,2015-11-17 05:04:53
537,99541,3278,2015-09-26 14:13:29
537,62580,1182,2014-06-14 21:57:19
538,65632,3392,2014-03-10 05:36:17
538,14522,2093,2015-07-11 03:08:25
538,48419,2605,2015-09-27 03:09:26
538,75603,3188,2015-01-11 07:46:12
538,12544,1870,2014-12-21 08:13:15
538,99707,1205,2014-08-17 06:53:08
538,41492,564,2015-03-20 15:45:47
538,91727,1555,2014-08-01 11:42:37
538,6846,841,2014-02-22 02:48:07
538,97167,335,2015-07-14 21:53:01
538,4412,2985,2014-07-25 18:04:54
538,88375,2655,2014-03-29 12:34:17
538,8059,3348,2014-09-25 10:30:45
538,82338,1932,2014-03-19 23:29:00
538,63274,745,2014-11-05 07:07:11
538,36287,135,2015-01-21 18:04:40
538,39563,1453,2014-01-14 15:26:52
538,97999,1112,2015-06-02 00:30:36
538,86347,2096,2014-07-03 00:23:33
538,63073,597,2014-06-13 20:15:10
538,23054,1691,2015-10-05 01:11:18
538,38983,2292,2014-10-17 05:46:22
538,54876,1503,2015-11-22 23:09:22
538,86801,3387,2014-06-06 07:05:00
538,58129,2224,2014-01-13 21:24:50
538,93303,420,2014-06-17 18:58:20
538,8003,1415,2015-04-20 17:15:48
538,88141,2197,2014-07-27 14:07:37
538,73713,3441,2014-03-24 16:22:06
538,42496,2511,2015-03-23 12:02:28
538,19167,2969,2015-05-01 18:28:44
538,72138,1291,2014-08-08 08:31:10
538,5059,2191,2014-10-22 01:04:41
538,17769,1324,2015-02-09 10:17:11
538,28492,280,2015-12-12 16:04:25
538,85570,1535,2015-12-19 20:34:06
538,44402,991,2015-03-10 16:33:59
538,70939,1577,2014-07-07 18:01:07
538,72533,873,2014-11-22 05:40:40
538,14422,1993,2014-09-03 00:19:02
538,38687,1255,2015-12-18 06:44:17
539,96866,1314,2015-07-13 23:50:59
539,96465,513,2015-03-16 07:35:44
539,2591,2181,2015-12-02 09:40:53
539,94248,1674,2015-07-27 00:02:06
539,41036,1581,2014-09-16 04:48:01
539,83416,2914,2014-02-21 16:06:18
539,14,2169,2014-11-21 11:15:18
539,26309,2990,2014-09-04 22:14:18
539,22233,2385,2014-06-22 16:41:29
539,74926,1928,2014-07-05 18:45:38
539,5145,864,2014-11-28 08:05:26
539,83547,517,2014-03-21 02:18:48
539,50220,984,2015-02-22 04:50:28
539,93429,873,2015-12-28 15:45:02
539,69597,1280,2015-02-14 16:41:26
539,28460,2704,2014-12-25 20:41:50
539,3452,2279,2014-09-17 22:54:25
539,26076,2594,2014-11-22 05:35:14
539,99874,207,2015-04-07 03:48:56
539,23308,3351,2014-10-08 17:15:12
539,3747,2841,2014-12-23 11:04:38
539,95767,117,2014-08-21 01:11:10
539,85848,1380,2014-04-25 21:32:25
539,89023,2161,2014-09-18 11:08:49
539,73014,3561,2015-11-21 13:56:24
539,5537,958,2014-10-03 17:11:33
539,88794,2724,2014-01-04 03:46:37
539,92067,2442,2015-01-19 21:03:02
539,51006,2771,2014-04-11 19:34:57
539,61211,915,2015-09-22 20:11:38
539,13225,1491,2014-06-14 07:47:45
539,5995,623,2015-02-10 09:51:02
539,63185,1352,2015-08-21 09:50:51
539,84878,3167,2015-05-08 21:44:24
539,3448,1732,2015-12-06 01:16:44
540,65117,2303,2015-02-20 06:55:53
540,12623,1529,2014-06-03 15:22:07
540,50637,3304,2014-01-18 19:01:55
540,33313,1207,2014-11-04 19:41:32
540,87546,641,2015-02-08 04:53:59
540,2555,291,2014-05-22 22:38:37
540,54563,874,2014-05-21 16:12:33
540,13671,831,2014-10-22 14:17:00
540,66845,3386,2015-07-10 00:15:31
540,98347,1075,2015-04-01 04:20:35
540,29091,1057,2014-06-26 09:50:06
540,93809,564,2015-08-03 06:25:36
541,47496,2356,2014-10-03 01:54:49
541,23554,3479,2014-12-20 06:42:30
541,64144,866,2014-10-31 11:39:36
541,9176,2570,2015-03-15 02:48:59
541,91809,1506,2015-01-28 00:03:54
541,43663,1413,2015-11-05 10:29:56
541,71277,2115,2014-04-01 18:07:56
541,36957,350,2014-11-29 10:07:05
541,2017,341,2014-11-15 12:50:21
541,80423,3109,2014-03-22 09:48:26
541,76915,2447,2015-06-23 03:31:08
541,76303,2922,2015-07-07 12:18:10
541,1110,2782,2015-09-10 10:27:09
541,48352,2921,2015-05-17 05:40:12
541,8342,1468,2015-03-02 14:52:45
541,8801,2395,2014-04-11 04:45:29
541,79639,3372,2015-07-09 13:13:20
541,56396,2430,2014-06-27 18:32:32
541,57436,918,2014-08-21 04:17:11
541,44836,1074,2015-12-30 23:40:06
541,6974,2067,2014-11-17 14:28:30
541,84671,1159,2015-03-02 20:19:28
541,319,1666,2015-12-29 11:15:08
541,70260,2404,2015-03-05 15:02:24
541,40255,456,2015-03-19 00:08:30
541,74,2659,2015-11-25 17:36:49
541,63010,2089,2014-10-08 04:13:45
541,72008,2478,2015-05-19 15:17:37
541,25647,118,2014-08-24 15:58:52
541,2807,2977,2014-04-15 18:58:37
541,30082,2338,2015-10-30 07:50:18
542,74878,2859,2014-10-23 07:34:02
542,8797,2862,2015-08-14 23:17:03
542,31852,3548,2014-11-29 10:39:07
542,87114,2124,2015-06-26 15:51:59
542,20235,2774,2014-11-14 07:46:19
542,99170,1960,2015-09-01 08:06:21
542,30896,1675,2014-07-25 18:57:15
542,58345,3070,2015-11-24 04:47:34
542,66996,3436,2014-07-06 19:47:29
542,66329,2549,2014-07-15 05:34:30
542,83344,2294,2014-01-17 17:31:42
542,66850,1645,2015-04-18 16:59:12
542,6660,2615,2014-09-30 10:03:47
542,48932,3044,2015-12-07 05:34:49
542,52231,1731,2014-08-25 21:35:16
542,48878,3116,2014-10-15 16:14:28
542,91554,2950,2015-10-09 08:36:51
542,35489,1816,2015-09-11 16:49:30
542,8169,43,2015-09-27 07:15:13
542,24103,2753,2015-08-12 07:02:51
542,31083,3069,2014-01-29 07:33:47
542,89119,1106,2015-08-15 10:18:48
542,10711,362,2014-10-06 07:08:27
542,87684,1853,2015-01-06 03:19:31
542,11884,2041,2015-08-23 03:40:29
542,967,137,2015-01-08 18:51:14
542,72982,902,2014-09-08 13:01:54
542,26102,2225,2014-04-29 03:35:40
542,47340,2718,2015-02-23 21:30:41
542,4901,1063,2014-04-06 22:10:11
542,80802,2516,2014-04-28 14:46:07
542,30800,2174,2014-09-17 21:56:38
542,64749,2815,2015-10-07 14:43:13
542,31558,3314,2015-05-21 18:56:23
542,39655,1652,2015-02-10 18:29:10
542,75758,256,2015-11-06 00:17:38
542,19393,2446,2014-12-05 00:31:22
542,49018,678,2015-08-01 14:47:48
543,8469,1116,2014-11-03 04:56:32
543,61079,1843,2014-05-27 05:38:51
543,54467,3210,2014-01-02 04:15:50
543,34222,609,2014-10-09 07:43:24
543,91191,1003,2015-09-08 19:24:53
543,54813,2702,2014-03-20 02:41:16
543,1430,2162,2014-10-25 05:48:09
543,64409,2486,2014-01-27 17:45:36
543,6589,1561,2015-05-07 08:07:04
543,13370,1903,2014-10-17 08:18:00
543,92854,3161,2015-08-14 05:51:45
543,36351,3598,2015-08-30 09:10:47
543,98917,1459,2015-10-11 13:19:05
543,63023,1985,2014-09-23 22:46:19
543,24498,710,2014-08-08 17:51:11
543,64227,1622,2015-06-01 08:31:40
543,24596,1276,2014-03-01 02:09:42
543,41582,1896,2015-11-06 21:39:43
543,39822,2157,2014-09-02 17:58:56
543,53817,3199,2015-07-25 07:10:43
543,13341,778,2014-09-06 17:37:37
543,57864,3045,2014-02-19 22:10:27
544,9225,2126,2015-10-28 17:50:26
544,2225,1496,2015-06-26 03:04:04
544,18739,2373,2014-10-20 17:59:33
544,43646,730,2014-12-03 08:19:51
544,55433,1222,2014-09-27 06:10:30
544,5989,2451,2015-10-21 09:01:34
544,12646,764,2015-12-12 18:44:21
544,43433,1918,2015-06-24 06:15:20
544,79654,2063,2015-02-06 02:03:42
544,59663,2016,2015-12-20 19:39:29
544,81231,2287,2014-01-21 13:06:32
544,26671,1410,2014-11-13 07:47:01
544,34726,1402,2014-05-17 19:35:48
544,52394,1215,2014-12-14 14:22:13
544,69424,1251,2015-04-14 08:13:45
544,9400,1099,2014-01-12 19:34:56
544,31967,2522,2014-05-02 00:04:19
544,58792,1903,2014-03-06 16:59:53
544,95037,2931,2015-12-11 09:58:26
544,14006,3083,2015-12-07 15:55:11
544,34486,1021,2015-02-25 14:54:30
544,72510,2248,2015-05-17 05:57:35
544,63731,1602,2015-10-30 03:12:38
544,300,3418,2014-02-20 19:32:38
544,15056,3509,2015-05-13 16:17:46
544,59620,514,2015-04-15 18:28:49
544,254,2034,2014-07-27 10:51:42
544,64288,2830,2015-07-30 10:11:23
544,32044,1928,2014-08-11 02:29:27
544,25422,939,2015-09-15 11:15:55
544,36167,305,2015-01-28 03:01:46
544,5911,836,2014-07-21 11:23:40
544,10517,433,2015-11-17 08:42:07
544,70521,2091,2015-12-12 09:36:57
544,6938,2876,2015-10-29 01:51:46
544,64107,552,2015-04-07 05:20:43
544,76401,2895,2014-04-20 20:07:04
544,24897,1129,2015-06-07 22:20:41
545,14730,64,2014-05-12 18:07:09
545,74069,3252,2014-07-23 15:13:25
545,24595,1430,2015-04-15 10:59:23
545,30844,2104,2014-04-12 04:41:48
545,70627,2226,2014-09-15 21:39:01
545,50245,645,2015-10-05 02:43:44
545,92221,1474,2015-08-06 19:51:30
545,60084,3038,2014-02-04 09:09:55
545,73172,1436,2015-06-28 02:35:37
545,9936,685,2014-05-31 19:53:09
545,7934,3299,2015-03-29 03:19:34
545,84068,1940,2014-06-07 20:59:15
545,96508,1483,2014-06-21 03:35:50
545,27073,1015,2015-03-16 14:19:47
545,76770,1510,2014-11-03 12:31:07
545,11579,1508,2015-01-22 11:25:00
545,68433,2309,2014-06-13 11:14:04
545,35698,1301,2014-12-05 12:56:42
545,46128,806,2015-12-07 12:28:54
546,32851,3348,2015-05-21 20:14:51
546,46966,2171,2014-09-09 10:58:23
546,26940,1049,2015-12-31 08:17:59
546,64986,871,2014-08-01 02:16:42
546,83157,864,2015-03-23 03:28:38
546,97637,1048,2015-06-01 00:38:54
546,38283,1861,2014-03-23 20:32:07
546,28427,2857,2015-12-26 04:58:22
546,51412,1212,2015-02-10 08:00:54
546,26411,3131,2014-06-11 08:01:48
546,2449,2958,2015-11-30 07:08:28
546,76675,753,2015-01-02 21:01:07
546,98069,1845,2015-12-30 22:51:41
546,69279,2628,2015-06-17 19:17:40
546,93070,1791,2014-03-10 19:19:25
546,2821,733,2015-07-14 09:42:09
546,60533,746,2015-08-31 06:19:22
546,53778,325,2015-09-05 09:48:53
546,20538,1364,2015-07-20 13:15:46
546,26865,2893,2014-04-17 22:33:39
546,47324,162,2015-12-23 04:56:14
