accepter_id,requester_id,time
790,431,2015-06-29 01:21:47
195,431,2017-10-30 15:26:39
144,431,2015-06-27 15:55:49
849,431,2017-01-24 21:40:07
586,431,2014-08-27 22:04:20
926,431,2017-07-13 20:09:16
581,431,2014-07-22 13:02:42
540,431,2014-11-06 10:10:08
582,431,2016-02-19 13:19:26
907,431,2014-04-24 22:54:53
825,431,2014-07-06 14:14:00
152,431,2017-01-05 08:59:54
31,431,2016-07-14 22:17:31
507,432,2014-11-23 12:58:04
306,432,2017-06-28 11:37:24
866,432,2014-08-19 09:05:21
687,432,2017-05-26 23:33:50
955,432,2017-03-27 05:23:55
802,432,2016-03-30 22:56:13
262,432,2017-08-31 14:38:34
470,432,2015-03-19 20:48:16
173,432,2016-02-01 16:08:00
410,432,2014-07-24 03:25:56
401,432,2015-09-12 15:25:31
749,432,2017-10-08 14:20:34
450,432,2016-04-05 19:46:53
329,432,2017-10-28 16:18:02
644,432,2014-03-07 07:28:25
341,432,2014-04-26 14:12:32
709,432,2015-05-10 02:53:59
830,432,2016-04-06 00:07:08
799,432,2016-09-04 05:07:52
847,432,2016-04-17 04:33:04
196,432,2016-04-28 12:56:20
230,432,2016-06-17 06:15:47
657,433,2014-01-02 05:45:09
263,433,2015-07-02 21:46:40
298,433,2014-12-09 18:34:26
13,433,2014-11-10 00:05:21
415,433,2016-02-23 02:50:16
337,433,2014-03-26 00:55:45
409,433,2015-04-26 22:06:35
101,433,2017-03-01 10:14:48
301,433,2017-07-04 21:35:21
714,433,2016-11-30 12:13:25
956,433,2015-05-21 10:32:45
576,433,2014-11-06 06:44:02
410,433,2016-05-09 02:10:37
588,433,2014-05-16 10:19:12
800,434,2017-11-26 02:18:06
12,434,2017-05-11 09:48:16
51,434,2016-12-04 23:07:20
255,434,2016-01-20 07:25:47
30,434,2017-02-12 00:55:22
619,434,2017-08-13 16:24:47
879,434,2015-08-28 22:57:09
938,434,2017-10-04 06:58:34
395,434,2014-08-14 23:28:15
348,434,2016-09-04 01:02:11
239,434,2016-12-05 01:01:40
662,434,2014-08-15 11:12:52
502,434,2014-11-22 01:25:11
776,434,2015-06-28 18:47:31
416,434,2016-12-19 17:52:51
117,434,2016-06-03 23:44:14
546,434,2016-01-29 16:28:53
244,434,2014-09-08 20:02:42
983,434,2017-01-05 18:46:54
213,434,2016-04-26 14:43:07
323,434,2016-12-18 21:05:57
228,434,2015-01-11 04:05:38
401,434,2015-04-17 04:22:32
789,434,2016-01-05 03:46:37
503,435,2016-09-16 23:09:27
249,435,2016-09-13 12:52:11
708,435,2017-10-20 22:45:37
267,435,2017-03-17 14:00:49
666,435,2016-09-29 02:46:38
152,435,2014-09-12 03:57:10
256,435,2016-07-23 04:49:08
801,436,2015-06-30 21:39:52
260,436,2016-10-28 14:29:38
895,436,2014-05-20 02:42:10
479,436,2017-01-14 16:30:54
316,436,2014-10-29 14:34:32
540,436,2015-03-18 18:08:16
246,436,2015-02-17 05:42:32
762,436,2014-10-19 14:00:15
558,436,2016-04-24 15:17:12
222,436,2017-12-30 04:04:50
264,436,2015-11-10 17:08:51
288,437,2016-05-19 18:32:40
443,437,2015-01-15 06:13:47
719,437,2017-11-17 16:18:04
312,437,2017-06-10 16:08:18
324,437,2016-08-23 17:16:00
573,437,2014-05-28 05:17:44
7,437,2017-07-16 13:43:09
922,437,2015-01-22 04:24:33
508,437,2014-03-02 10:30:45
653,437,2016-06-08 09:58:37
815,437,2014-05-30 11:22:52
825,437,2017-09-07 04:52:48
943,437,2016-08-03 17:15:10
20,437,2017-08-07 20:55:01
149,437,2014-07-17 23:28:43
138,437,2016-10-23 12:27:14
562,437,2017-09-13 05:37:32
830,437,2014-01-08 10:30:13
835,437,2015-07-26 06:17:27
736,437,2017-05-07 12:09:12
207,437,2015-03-29 04:35:45
874,437,2017-12-27 07:02:18
899,438,2014-08-29 13:25:57
4,438,2014-01-20 15:56:23
283,438,2015-08-28 19:36:28
738,438,2015-04-11 10:47:59
891,438,2016-12-14 04:42:37
845,438,2017-05-23 09:52:55
555,438,2016-07-03 21:25:47
630,439,2017-08-14 13:49:53
77,439,2016-03-03 15:39:32
516,439,2015-03-09 01:23:46
941,439,2017-06-27 18:15:13
257,439,2015-02-09 09:46:56
411,439,2016-09-07 05:14:29
233,439,2014-08-24 21:37:03
850,439,2015-08-15 04:27:28
878,440,2014-02-05 20:12:51
354,440,2014-05-10 05:56:07
233,440,2016-08-06 09:19:47
237,440,2014-03-20 06:40:09
212,440,2015-06-03 00:20:10
599,440,2015-02-20 00:04:59
806,440,2015-06-30 17:58:58
225,440,2014-02-02 04:59:06
313,440,2016-09-29 18:13:27
473,440,2015-09-13 07:11:32
534,440,2014-06-03 09:58:49
146,440,2015-12-17 21:58:33
56,440,2015-08-15 22:09:43
574,440,2014-03-24 02:53:15
959,440,2016-07-28 00:13:30
367,440,2015-10-08 15:18:23
852,440,2017-03-24 19:58:23
360,440,2016-02-28 13:42:09
108,440,2015-11-21 08:08:55
556,440,2014-03-20 08:36:23
71,440,2014-01-22 19:27:46
918,440,2015-10-17 14:15:13
968,440,2015-09-19 19:25:38
182,440,2016-05-01 08:56:12
345,440,2014-03-06 09:30:50
500,440,2017-04-09 01:29:12
245,440,2016-12-18 09:29:45
658,440,2016-08-22 23:22:52
82,440,2014-12-10 05:30:04
953,441,2014-03-05 09:35:53
878,441,2015-05-03 23:08:42
720,441,2014-02-21 19:37:36
714,441,2015-12-09 11:47:53
617,441,2015-06-30 04:13:05
357,441,2014-06-25 08:23:04
749,441,2014-09-13 15:36:01
540,441,2014-07-01 19:10:35
106,441,2014-03-30 16:20:22
721,441,2016-03-22 14:13:17
122,441,2014-02-03 19:05:23
459,441,2015-03-07 02:24:22
954,441,2014-07-16 13:56:57
844,441,2015-06-22 01:59:02
965,441,2015-11-30 23:17:47
388,441,2015-10-04 00:20:53
595,441,2017-07-21 06:21:37
883,441,2015-12-05 06:21:49
77,441,2014-05-12 15:05:02
346,441,2017-08-09 09:57:13
31,441,2016-10-24 11:34:09
639,441,2016-06-12 21:07:34
271,442,2016-06-25 05:24:04
887,442,2017-04-23 18:37:05
553,442,2014-10-28 12:54:27
566,442,2014-08-15 07:02:53
438,442,2015-02-15 08:19:08
790,442,2014-11-28 01:33:48
674,442,2015-12-05 18:23:44
658,442,2015-06-13 22:10:43
689,442,2015-12-04 18:03:07
412,442,2014-01-19 07:40:47
346,442,2014-04-06 18:52:07
428,442,2016-03-15 13:21:16
826,442,2015-03-26 03:31:48
97,442,2015-01-24 02:06:02
653,442,2016-04-30 21:19:35
467,442,2017-05-07 09:53:20
168,442,2016-11-18 07:03:08
531,442,2015-01-08 03:31:27
993,442,2017-07-07 10:06:14
241,442,2016-03-03 00:57:19
176,443,2014-05-31 03:29:03
629,443,2014-12-06 15:59:02
272,443,2015-08-14 16:27:18
326,443,2014-02-02 08:51:03
387,443,2017-12-02 21:24:44
329,443,2016-02-15 05:42:10
752,443,2015-08-09 18:20:44
557,443,2014-04-06 23:35:24
605,443,2016-03-19 09:36:40
620,443,2016-09-21 00:00:03
966,443,2015-01-05 12:33:23
607,443,2017-09-30 02:32:05
123,443,2015-10-05 01:08:31
769,443,2014-10-07 22:36:13
190,443,2015-09-09 19:23:00
719,443,2015-06-29 12:49:15
278,443,2016-03-27 17:41:44
463,443,2016-04-05 11:42:17
619,443,2015-12-18 18:26:28
330,443,2014-11-07 00:38:08
744,443,2014-04-19 08:01:33
430,443,2014-09-29 10:30:13
2,444,2014-11-03 10:09:55
763,444,2017-08-18 04:57:38
824,444,2017-01-20 21:26:36
289,444,2015-08-22 09:53:55
456,444,2016-09-26 02:27:43
635,444,2014-01-12 17:18:06
928,444,2015-11-02 22:48:23
312,444,2014-12-21 10:50:34
729,444,2016-12-02 18:42:13
20,444,2014-11-05 01:32:48
803,444,2017-04-16 09:21:33
605,444,2015-01-03 07:35:41
979,444,2016-12-06 22:45:05
285,444,2014-10-11 03:39:57
8,444,2014-10-10 12:28:52
561,444,2015-04-06 10:07:27
484,444,2016-05-13 07:10:00
27,444,2014-08-28 23:25:24
91,444,2015-01-23 00:18:40
940,444,2014-05-02 00:31:06
51,444,2016-01-07 06:14:04
73,444,2015-10-24 22:35:04
370,445,2016-04-28 11:35:58
256,445,2016-07-25 18:57:35
455,445,2015-12-31 10:27:58
778,445,2017-11-18 14:49:19
258,445,2014-10-25 02:50:52
207,445,2017-12-26 13:59:24
632,445,2017-09-18 02:04:17
421,445,2017-11-04 12:36:22
64,445,2017-02-21 10:55:46
667,445,2016-08-03 21:50:26
945,445,2014-09-25 15:29:22
835,445,2017-05-15 09:05:43
33,445,2015-06-10 02:14:10
751,445,2015-07-01 01:17:14
56,445,2015-05-23 21:57:56
415,445,2014-12-31 00:47:18
434,445,2015-04-25 20:06:42
668,445,2014-03-09 17:46:12
63,446,2016-03-23 08:42:39
897,446,2016-12-04 05:22:58
408,446,2016-04-16 15:05:09
61,446,2015-03-01 04:46:10
832,446,2017-12-03 02:39:24
467,446,2016-01-01 09:20:46
489,446,2017-06-25 13:21:06
130,446,2016-08-21 05:27:17
98,446,2014-04-18 11:24:12
939,446,2016-09-07 21:10:27
478,446,2015-02-18 20:33:05
166,446,2016-12-26 18:57:23
456,446,2015-10-22 21:36:14
539,446,2017-04-01 22:17:02
653,446,2016-06-18 05:35:43
149,446,2016-11-13 07:09:21
951,446,2016-05-06 20:22:51
102,446,2017-05-26 23:42:05
395,446,2016-01-07 06:41:40
191,446,2015-03-10 20:33:19
76,446,2016-02-23 10:40:50
87,446,2015-11-27 01:24:39
578,446,2016-11-03 00:23:22
969,446,2016-10-11 03:53:09
580,446,2015-12-31 01:43:16
680,447,2015-02-21 00:41:08
165,447,2015-03-21 06:57:18
38,447,2017-12-17 08:05:58
448,447,2014-08-24 03:11:33
879,447,2017-02-06 19:05:28
787,447,2017-07-14 06:43:33
30,447,2016-07-22 22:40:03
644,447,2017-08-04 17:21:07
870,447,2016-07-08 23:58:35
751,447,2014-05-29 03:24:39
179,447,2014-07-02 07:37:52
428,447,2016-04-21 18:47:01
218,447,2016-01-31 20:19:08
382,447,2015-11-06 16:13:27
629,447,2016-05-08 11:50:48
972,447,2017-08-11 17:41:09
410,447,2015-04-21 22:58:53
433,447,2017-05-12 21:53:01
820,447,2016-10-26 18:52:22
622,447,2016-09-09 21:15:36
869,448,2017-09-22 20:02:28
971,448,2015-01-09 21:57:22
394,448,2015-08-13 16:50:33
686,448,2014-01-08 20:39:55
226,448,2016-01-04 10:29:11
100,448,2016-03-12 06:57:49
471,448,2017-05-04 05:24:26
156,448,2015-12-25 14:01:10
531,448,2017-08-14 06:22:38
569,448,2015-07-23 17:45:00
597,448,2015-11-11 23:48:52
236,448,2014-01-28 03:52:05
277,448,2016-01-17 20:51:17
739,448,2017-04-29 18:18:37
669,448,2014-04-19 01:07:35
10,448,2014-03-09 17:54:50
271,448,2016-05-11 04:18:27
648,448,2015-11-05 15:09:12
245,448,2014-10-13 01:57:19
543,448,2014-02-03 02:18:33
744,448,2017-12-02 07:34:56
445,448,2015-08-03 06:16:52
87,448,2017-06-08 21:30:04
436,448,2016-05-24 17:05:55
144,448,2017-01-22 16:19:59
349,448,2014-06-24 17:39:27
641,448,2016-04-30 01:22:41
183,448,2016-06-03 01:15:11
674,449,2015-07-21 22:08:30
994,449,2017-05-22 13:22:28
742,449,2017-01-17 01:54:10
192,449,2017-08-23 07:57:00
783,449,2017-12-09 11:38:57
978,449,2014-09-11 11:37:20
723,449,2014-11-25 00:35:59
178,449,2014-09-12 01:03:03
482,449,2016-11-02 08:05:39
222,449,2017-03-22 17:13:33
233,449,2017-05-31 16:03:40
267,449,2017-03-02 17:34:44
724,449,2014-09-19 04:46:53
769,449,2017-04-05 15:11:18
48,449,2016-05-25 09:46:36
638,449,2014-10-07 20:28:47
260,449,2014-03-27 10:57:53
197,449,2016-02-29 14:03:55
227,449,2017-03-08 18:29:06
791,449,2015-05-28 11:21:12
657,449,2017-08-12 15:42:13
996,449,2015-06-12 07:33:32
705,450,2016-01-09 08:41:57
540,450,2015-11-08 19:17:30
101,450,2014-11-18 07:54:54
210,450,2017-12-09 22:03:27
903,450,2017-03-17 06:39:20
103,450,2016-06-04 01:20:32
196,450,2015-03-31 00:21:09
673,450,2016-12-16 16:08:04
270,450,2016-09-10 14:48:43
421,451,2016-08-16 08:49:34
799,451,2015-07-23 16:47:02
899,451,2016-10-19 12:19:15
586,451,2016-09-16 21:12:32
283,451,2015-11-12 17:56:44
848,451,2015-09-10 22:09:41
65,451,2017-07-12 21:53:10
619,451,2016-07-19 14:16:48
482,451,2016-02-19 01:17:15
871,451,2017-09-09 17:50:14
39,451,2016-11-19 08:16:42
936,451,2016-04-11 06:25:39
521,451,2016-04-10 12:05:44
185,451,2016-08-17 04:48:16
319,451,2014-10-03 16:30:42
86,451,2016-09-11 06:24:51
182,451,2014-03-14 12:04:54
647,451,2016-07-20 11:06:48
785,451,2017-06-24 07:26:14
281,452,2017-04-18 08:26:59
711,452,2014-10-25 15:42:49
126,452,2017-07-11 12:48:31
696,452,2016-09-07 10:44:37
447,452,2015-12-28 20:18:18
186,452,2016-11-15 15:16:56
769,452,2017-09-17 01:29:07
505,452,2017-07-11 01:18:00
78,452,2015-05-31 18:08:04
987,452,2015-08-27 21:27:24
607,452,2017-03-23 17:03:01
29,452,2016-02-10 04:02:05
666,452,2017-05-17 21:34:29
122,452,2015-07-10 13:20:30
125,452,2015-08-26 09:50:35
515,452,2016-12-14 12:16:21
518,452,2017-11-14 14:50:58
196,452,2015-08-06 13:46:02
423,452,2014-04-20 08:57:51
327,452,2014-01-23 12:26:39
772,453,2014-12-03 13:19:43
424,453,2017-12-03 07:09:36
240,453,2015-12-22 09:27:00
935,453,2015-12-18 10:11:19
884,453,2016-10-13 10:22:00
250,453,2017-04-05 01:52:47
582,453,2016-11-25 22:41:35
836,453,2017-06-12 03:09:25
798,454,2017-01-02 20:46:26
977,454,2017-04-05 18:48:15
505,454,2016-08-16 03:50:33
903,454,2014-08-04 05:57:21
239,454,2014-07-01 06:38:23
409,454,2016-07-01 18:42:46
644,454,2017-07-27 08:47:18
212,454,2017-07-18 04:34:21
881,454,2016-10-07 13:07:40
936,454,2015-03-26 02:49:26
265,455,2017-08-07 22:48:25
899,455,2017-05-26 15:34:54
297,455,2017-12-23 08:31:42
140,455,2016-11-23 19:19:02
916,455,2015-09-11 18:02:38
945,455,2016-06-14 17:04:08
732,455,2017-07-22 19:20:27
717,455,2014-11-20 06:32:43
18,455,2015-03-16 23:27:12
238,455,2017-09-15 21:31:40
767,455,2015-05-31 12:12:27
876,455,2014-01-24 21:09:00
180,455,2017-01-12 18:02:11
843,455,2015-08-25 21:34:39
557,455,2014-04-24 22:30:46
516,456,2016-08-31 15:16:53
264,456,2017-08-12 19:29:53
504,456,2015-04-07 09:32:38
826,456,2014-04-07 05:24:57
106,456,2014-04-14 12:29:20
948,456,2016-02-28 07:47:10
616,456,2015-06-17 10:28:59
6,456,2015-05-19 12:14:43
985,456,2015-10-04 15:38:35
499,456,2014-01-11 01:43:56
111,456,2015-02-16 17:22:40
132,456,2017-04-21 05:30:57
575,456,2016-07-19 11:34:38
53,456,2015-07-06 19:59:30
49,456,2017-10-29 07:10:50
156,456,2016-11-29 15:58:04
905,456,2016-02-26 02:58:55
947,456,2015-04-08 04:51:19
664,457,2016-09-18 04:38:23
326,457,2017-11-04 04:19:51
881,457,2016-11-20 06:54:46
564,457,2014-05-24 09:25:20
340,457,2015-07-26 14:22:41
807,457,2017-05-31 00:53:44
960,457,2014-03-23 01:02:51
809,457,2014-11-14 03:52:20
432,457,2017-06-22 12:15:19
714,457,2015-12-21 09:38:27
499,457,2017-10-13 19:35:02
455,457,2015-10-15 22:12:28
981,457,2017-02-18 06:51:29
23,457,2017-07-31 20:41:48
665,457,2016-06-19 11:00:23
464,457,2015-12-13 07:47:22
796,457,2015-08-09 01:23:03
64,457,2015-05-10 01:12:18
493,457,2016-03-26 18:53:47
108,457,2015-02-09 12:25:52
744,457,2017-03-25 01:23:42
287,457,2015-07-28 13:31:22
156,458,2017-10-09 19:54:43
904,458,2014-06-01 22:11:19
442,458,2015-04-09 15:21:43
492,458,2015-01-24 11:14:36
109,458,2016-04-06 05:37:24
505,458,2015-02-15 20:49:18
803,458,2015-04-17 08:34:38
329,458,2016-03-05 04:15:10
758,458,2014-04-22 08:42:05
780,458,2014-04-30 23:21:24
707,458,2015-04-26 04:31:01
305,458,2017-07-09 16:33:56
694,458,2015-03-02 04:40:33
483,458,2017-06-07 14:20:35
548,458,2014-05-16 16:07:58
269,458,2015-03-06 13:41:36
232,458,2016-11-01 05:08:54
530,458,2016-11-29 16:36:04
160,458,2014-09-01 17:19:56
106,458,2017-07-21 17:47:05
381,458,2014-09-24 11:56:26
720,458,2015-04-24 10:01:45
229,458,2017-12-10 06:39:19
1,458,2017-09-20 12:19:54
47,458,2016-11-21 04:48:05
145,458,2014-12-19 20:42:55
297,458,2014-06-29 18:54:42
277,458,2016-04-16 10:08:59
895,459,2015-05-22 11:48:47
392,459,2015-12-25 01:52:50
317,459,2016-06-09 07:09:15
87,459,2015-02-25 10:36:32
407,459,2017-10-29 02:29:47
339,459,2017-12-21 04:41:40
893,459,2015-07-19 01:16:34
789,459,2014-09-05 12:22:42
42,459,2015-02-22 17:30:04
21,459,2017-04-20 13:19:46
77,459,2017-11-15 01:58:45
799,459,2017-10-05 02:08:07
428,459,2015-03-18 02:31:40
753,459,2016-10-01 08:34:58
4,459,2017-06-08 23:48:59
191,459,2017-07-17 18:54:11
290,459,2014-10-22 22:37:45
608,459,2014-07-12 21:30:48
697,459,2015-10-06 15:58:04
373,459,2017-03-14 23:51:05
917,459,2016-07-02 04:40:05
616,459,2017-03-24 04:36:00
767,459,2015-10-29 00:24:22
341,459,2015-04-13 18:08:59
87,460,2016-02-20 09:04:41
369,460,2015-05-18 10:04:00
525,460,2014-04-28 03:37:49
352,460,2016-03-29 19:23:45
881,460,2016-10-30 11:05:47
361,460,2014-11-25 10:34:00
908,460,2016-11-25 20:56:38
391,460,2015-05-28 07:16:54
617,460,2014-12-03 15:24:40
525,461,2014-10-25 02:03:14
509,461,2017-11-23 01:41:11
365,461,2014-06-22 20:27:47
270,461,2015-04-01 14:30:44
252,461,2015-11-07 05:59:48
729,461,2017-05-17 20:50:35
486,461,2016-08-25 14:44:39
357,461,2016-07-31 05:09:12
622,461,2014-04-05 09:56:09
585,461,2016-04-20 20:12:06
45,461,2017-09-24 23:08:31
921,461,2017-10-20 07:25:43
543,461,2017-03-07 14:15:58
243,461,2014-04-24 07:10:47
26,461,2017-10-26 08:34:46
969,462,2014-09-01 13:14:33
474,462,2017-10-28 07:38:56
699,462,2015-08-09 14:07:32
722,462,2015-08-11 10:23:28
23,462,2015-01-13 01:43:57
587,462,2017-10-14 18:56:06
386,462,2015-05-20 07:48:23
789,462,2015-10-02 00:58:52
106,462,2017-06-16 04:57:03
534,462,2015-07-26 12:32:51
654,462,2016-07-19 02:49:11
230,462,2017-02-05 21:59:34
895,462,2015-01-24 21:56:11
160,462,2016-05-11 00:37:17
71,462,2017-05-04 04:58:45
390,462,2014-01-09 15:25:31
982,462,2015-11-07 08:37:42
676,462,2014-02-09 05:16:32
428,462,2014-04-01 22:51:31
808,462,2016-09-23 03:51:10
224,462,2016-08-23 21:19:29
744,462,2014-04-20 15:27:24
449,462,2014-12-04 08:20:19
473,462,2015-12-02 01:29:51
760,463,2015-11-14 00:26:31
706,463,2016-04-26 07:35:04
117,463,2016-07-15 10:48:47
870,463,2015-01-29 09:45:42
384,463,2015-04-27 19:30:59
999,463,2015-09-10 22:07:46
362,463,2017-09-17 09:47:35
461,463,2016-04-14 03:10:37
473,463,2017-04-02 18:17:10
103,463,2015-09-07 09:08:27
531,463,2016-09-07 05:30:32
427,463,2016-04-06 04:20:42
474,463,2015-02-10 12:23:50
597,463,2015-04-06 10:18:46
829,463,2016-12-16 19:07:45
973,464,2014-09-24 11:57:32
926,464,2016-03-23 22:03:02
232,464,2014-01-24 23:30:21
156,464,2014-03-24 19:16:34
918,464,2016-08-07 14:49:00
272,464,2016-07-13 20:55:46
579,464,2017-08-17 22:46:54
792,464,2014-01-14 04:20:46
460,464,2014-12-06 10:21:46
500,464,2016-05-29 22:31:44
233,464,2017-02-24 02:13:54
851,464,2014-08-06 11:11:11
947,464,2016-05-21 07:45:27
754,464,2014-08-17 15:57:45
528,464,2014-12-04 21:19:16
98,464,2015-06-09 17:31:26
341,464,2014-03-21 03:30:34
703,464,2016-08-22 08:22:27
21,464,2016-04-25 03:43:29
485,464,2015-06-03 02:28:38
368,464,2015-09-28 17:29:17
875,464,2017-04-01 17:47:01
766,464,2016-04-02 21:12:58
797,464,2017-05-16 22:50:03
972,464,2016-06-26 05:27:02
253,465,2016-03-09 07:52:49
527,465,2015-10-13 19:23:15
907,465,2015-03-13 01:00:27
962,465,2014-05-23 07:02:00
389,465,2016-02-11 04:52:53
14,465,2014-10-04 15:35:43
475,465,2015-06-13 05:22:01
470,465,2017-03-14 13:42:54
544,465,2017-04-06 12:50:49
947,465,2014-03-24 23:34:47
158,466,2017-02-11 18:13:33
60,466,2015-06-08 07:59:16
168,466,2015-08-14 05:01:58
849,466,2017-06-01 03:38:55
488,466,2017-07-03 06:53:55
304,466,2017-07-13 08:49:36
431,466,2017-11-01 01:38:49
353,466,2015-06-04 17:52:04
217,466,2015-03-09 02:17:34
549,466,2015-07-31 07:28:57
266,466,2016-09-14 05:42:28
300,466,2015-07-05 11:31:16
519,466,2017-10-20 17:52:08
799,466,2016-11-26 09:33:12
771,466,2016-04-04 09:40:26
441,466,2017-11-07 03:05:25
228,466,2017-11-25 10:43:58
643,466,2016-08-09 10:23:59
502,466,2016-10-03 16:46:12
545,466,2015-05-03 21:17:11
212,467,2015-10-06 06:55:05
355,467,2016-10-02 07:13:21
833,467,2015-01-06 01:52:52
125,467,2016-09-11 17:03:27
992,467,2014-07-10 14:31:42
303,467,2017-08-24 04:38:17
714,467,2017-11-07 07:27:40
68,467,2016-03-13 05:13:30
328,467,2015-08-13 16:45:34
717,467,2014-11-19 01:05:40
63,467,2015-03-09 17:53:59
291,467,2017-08-13 19:06:28
700,467,2017-03-09 02:08:10
331,467,2016-06-16 07:05:12
630,468,2017-05-19 22:13:23
681,468,2017-11-01 01:54:36
715,468,2017-06-03 14:03:43
274,468,2016-12-09 05:07:35
979,468,2017-04-08 01:31:29
30,468,2014-12-20 00:57:50
425,468,2016-12-06 21:48:03
480,468,2017-10-29 10:50:34
248,468,2017-01-02 19:57:23
898,468,2014-05-22 21:02:58
948,468,2015-12-24 15:44:12
512,468,2014-07-15 06:41:03
230,468,2015-08-25 14:04:52
530,469,2015-04-10 21:40:45
501,469,2017-08-24 04:12:57
636,469,2017-02-20 11:17:31
555,469,2015-09-30 04:30:02
579,469,2015-11-27 22:25:13
987,469,2014-07-03 17:39:50
368,469,2016-02-12 04:50:19
785,469,2017-10-07 23:27:02
718,469,2016-08-01 18:32:06
890,469,2014-03-24 08:52:14
805,470,2017-01-19 16:04:19
945,470,2017-03-14 14:29:28
216,470,2015-09-11 21:53:38
62,470,2015-04-13 18:30:06
644,470,2014-09-25 06:08:26
339,470,2014-05-12 23:13:58
202,470,2017-08-12 21:43:17
407,470,2016-09-07 03:10:32
189,470,2015-05-28 11:23:48
604,470,2015-03-22 03:42:56
908,470,2014-12-07 10:19:47
280,470,2016-11-26 04:39:31
768,471,2016-02-17 04:27:17
195,471,2014-03-27 15:29:12
621,471,2014-07-10 07:27:34
312,471,2015-06-08 04:12:53
435,471,2016-02-04 09:16:04
448,471,2016-09-13 07:11:37
653,471,2014-06-28 08:14:53
215,471,2015-10-23 15:31:02
548,471,2017-04-29 23:05:03
393,471,2017-12-30 15:18:23
767,471,2014-10-05 05:30:13
533,471,2017-06-24 17:49:54
308,471,2014-04-08 10:01:07
585,471,2016-07-09 11:10:35
405,471,2015-05-25 09:19:53
746,471,2016-09-04 07:40:37
977,471,2014-12-27 06:45:51
710,471,2014-02-02 02:57:49
524,471,2017-09-03 16:51:39
605,471,2017-10-03 13:33:16
718,471,2015-07-27 23:04:05
46,471,2014-11-09 15:58:26
18,471,2017-09-21 16:50:42
56,471,2017-04-30 02:39:24
813,471,2015-08-20 09:49:04
118,472,2014-06-02 21:23:17
92,472,2016-11-07 05:29:43
773,472,2015-09-12 00:53:05
781,472,2017-01-21 18:05:53
243,472,2016-07-02 15:20:03
539,472,2017-02-25 02:07:16
26,472,2017-12-25 11:32:31
689,472,2017-04-12 20:36:29
43,472,2017-11-19 07:06:49
35,472,2017-02-18 03:01:36
34,472,2016-01-09 21:04:02
536,472,2016-01-11 13:59:32
385,472,2016-05-01 06:32:41
91,472,2017-07-25 19:21:35
401,472,2014-05-20 23:52:36
549,472,2014-12-31 19:27:43
109,472,2014-04-05 16:24:42
888,472,2015-03-01 21:42:03
626,472,2014-06-02 22:38:39
920,472,2015-01-30 18:28:19
220,472,2014-06-04 14:44:04
658,472,2015-11-26 10:01:18
427,472,2017-05-17 14:08:11
814,472,2014-10-24 10:19:53
797,472,2017-04-03 17:05:11
423,472,2015-08-17 22:37:29
581,472,2014-03-12 16:54:58
813,472,2017-05-07 01:09:48
114,473,2015-07-13 08:42:38
210,473,2017-11-10 20:04:14
283,473,2016-04-05 03:30:06
989,473,2014-08-14 10:29:44
624,473,2015-12-13 09:55:17
524,473,2016-12-10 07:41:28
165,473,2016-04-25 01:40:39
982,473,2017-01-14 08:41:52
282,474,2015-10-18 02:06:30
592,474,2016-06-23 18:14:28
199,474,2017-10-13 18:59:55
775,474,2014-01-14 18:55:02
248,474,2014-08-10 04:19:03
859,474,2014-05-24 15:04:53
755,474,2016-11-18 05:18:43
834,474,2017-03-05 13:41:04
674,474,2015-01-28 04:15:20
460,474,2016-02-17 05:12:46
432,474,2016-04-14 22:12:55
61,474,2016-07-12 08:55:33
49,474,2014-11-24 01:11:54
198,474,2017-03-26 02:56:15
864,474,2015-05-22 21:06:03
773,475,2015-05-21 10:18:24
46,475,2014-10-27 07:36:44
857,475,2016-05-01 11:30:08
176,475,2017-09-18 20:53:00
573,475,2014-10-02 02:01:39
651,475,2014-01-01 19:04:53
535,475,2016-07-15 12:20:45
494,475,2014-03-26 14:04:09
328,476,2017-08-12 01:48:23
953,476,2017-05-08 12:39:50
5,476,2017-07-13 02:30:28
615,476,2015-10-04 08:29:20
549,476,2016-08-07 03:41:46
671,476,2015-02-01 02:43:43
265,476,2015-10-24 22:13:56
932,476,2016-08-20 02:52:04
700,476,2014-03-12 16:36:23
803,476,2014-04-06 02:38:52
691,476,2015-04-08 04:52:53
427,476,2015-04-29 10:22:51
142,476,2017-09-21 04:54:45
43,476,2017-08-22 02:33:41
481,476,2016-10-24 02:58:42
793,476,2017-08-13 22:57:44
864,476,2016-09-09 20:21:19
173,477,2015-07-30 17:45:42
505,477,2016-03-26 04:17:55
137,477,2016-08-05 06:11:14
451,477,2015-07-15 23:19:09
362,477,2016-02-01 05:08:54
35,477,2017-02-17 02:04:26
516,478,2016-12-27 06:31:25
23,478,2017-01-17 13:57:58
964,478,2014-02-27 01:59:27
619,478,2015-01-29 12:40:07
968,478,2016-10-24 08:55:22
592,478,2016-08-20 11:51:22
326,478,2017-12-31 09:06:41
967,479,2014-10-12 06:25:17
567,479,2014-09-08 22:29:39
46,479,2015-02-02 12:23:13
905,479,2017-11-16 01:52:39
627,479,2017-08-07 18:37:27
828,479,2016-12-16 13:02:34
662,479,2016-09-30 15:24:27
587,479,2014-05-15 01:45:49
853,479,2014-08-28 21:43:34
792,479,2016-06-21 05:37:26
316,479,2017-10-30 13:49:06
895,479,2015-05-09 07:32:31
